backend,backend_key,n,status,fit_s,loglik_s,predict_s,update_s,wall_s,ll,ll_native,ll_comparable,rmse,q2,dloglik_n,dmean_rms
GPyTorch-BBMM-MKL,gpt-cpu,500,ok,0.06905110832303762,0.07716785557568073,0.8520565424114466,,7.507167985662818,-465.9085732967568,-0.9972175228178082,True,0.34018231722727893,0.9467537418984917,0.005373190432320143,0.0003141256855327764
GPyTorch-BBMM-MKL,gpt-cpu,1000,ok,0.14093520026654005,0.17129546590149403,1.5465867882594466,,14.289706491865218,-861.5263163355863,-1.0761400334908968,True,0.2110995247261323,0.9794959272624498,0.3486689614975173,0.00018312240386468467
GPyTorch-BBMM-MKL,gpt-cpu,2000,ok,0.3633758621290326,0.3854783959686756,0.946240602992475,,11.875848709605634,-614.9089219621251,-0.7253028208833917,True,0.09551229504638188,0.9958025630208881,0.2771410696443831,0.0006527775923854098
GPyTorch-BBMM-MKL,gpt-cpu,4000,ok,1.3067914508283138,1.4759816117584705,0.6324442978948355,,18.54106543213129,1565.624685129328,-0.27519510168000727,True,0.04213362056901217,0.9991831859815954,0.15453600052401112,0.0002436250329024222
GPyTorch-BBMM-MKL,gpt-cpu,8000,ok,6.794662348926067,7.909313913434744,3.527547748759389,,21.54254023451358,8876.825621602382,0.16417058816874464,True,0.0216728011854069,0.9997838796228171,0.10934807357130535,0.000401568397673822
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,250,ok,0.003703785128891468,0.003499923273921013,0.005583622492849827,,0.07415169198065996,-317.24085440263946,-1.2703625081881866,True,0.47726526995452423,0.8951942071882522,5.247052513368544e-09,1.4595514908585375e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,500,ok,0.0037444476038217545,0.003772004507482052,0.005978359840810299,,0.07123423088341951,-463.22198276646003,-0.9918444558788645,True,0.3401809770292285,0.9467541614405262,9.371726605422736e-09,9.542382507956298e-09
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,1000,ok,0.0039669666439294815,0.004748311825096607,0.006754337809979916,,0.08144584763795137,-512.8573719004129,-0.7274707938319803,True,0.21110004037876273,0.9794958270917652,1.706234388620942e-08,1.5707969762822597e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,2000,ok,0.0049144066870212555,0.007506458088755608,0.00924315582960844,,0.11398367304354906,-60.62685463824505,-0.4481605436841395,True,0.09552206945051257,0.9958017038740185,3.598244308022913e-08,2.0708534084897256e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,4000,ok,0.010454393923282623,0.023081274703145027,0.02025019098073244,,0.28172658383846283,2183.768340296161,-0.12066065994186523,True,0.04214301809856853,0.9991828215747482,8.673230286149191e-08,4.075987990550565e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,8000,ok,0.03368687443435192,0.11259371694177389,0.07337902672588825,,1.1614975035190582,9751.608223848087,0.27352037796497347,True,0.021679660561625458,0.999783742798273,2.4829059225339736e-07,5.242677801763049e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,250,ok,0.006125235930085182,0.02084552589803934,0.025758400559425354,,0.4647600958123803,-317.24085440263946,-1.2703625081881866,True,0.4772652699545242,0.8951942071882522,5.247052513368544e-09,1.4595513854268704e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,500,ok,0.011970296502113342,0.028185032308101654,0.03283527493476868,,0.6260866038501263,-463.22198276646,-0.9918444558788644,True,0.34018097702922834,0.9467541614405263,9.371726491735898e-09,9.542384315356302e-09
GPyTorch-Cholesky-MKL,gpt-chol-cpu,1000,ok,0.0126460250467062,0.03801253158599138,0.03258508164435625,,0.6845535114407539,-512.857371900413,-0.7274707938319804,True,0.21110004037876276,0.9794958270917652,1.7062343999896256e-08,1.5707970967755935e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,2000,ok,0.027010619640350342,0.09030395373702049,0.10784682631492615,,1.3563522500917315,-60.62685463824505,-0.4481605436841396,True,0.0955220694505125,0.9958017038740185,3.598244308022913e-08,2.0708535741680595e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,4000,ok,0.2025168715044856,0.6985762808471918,0.526570837944746,,9.456788470037282,2183.768340296163,-0.12066065994186477,True,0.04214301809856871,0.9991828215747482,8.673230240674457e-08,4.0759883821539e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,8000,ok,1.09281225502491,3.0828145500272512,2.115286897867918,,22.07418791204691,9751.60822384808,0.27352037796497236,True,0.021679660561626464,0.999783742798273,2.4829059316289205e-07,5.2426789125609685e-08
