backend,backend_key,n,status,fit_s,loglik_s,predict_s,update_s,wall_s,ll,ll_native,ll_comparable,rmse,q2,dloglik_n,dmean_rms
GPyTorch-BBMM-MKL,gpt-cpu,500,ok,0.09767809137701988,0.11041340511292219,1.6866095503792167,,11.801299881190062,-500.5929062821432,-1.066586188788581,True,0.34018231722727893,0.9467537418984917,0.07474185640309293,0.0003141256855327764
GPyTorch-BBMM-MKL,gpt-cpu,1000,ok,0.20552975311875343,0.26596032176166773,1.8975277412682772,,16.792764217592776,-876.1082282228577,-1.090721945378168,True,0.2110995247261323,0.9794959272624498,0.36325087338478873,0.00018312240386468467
GPyTorch-BBMM-MKL,gpt-cpu,2000,ok,0.5146408723667264,0.523160545155406,1.3084165062755346,,16.73608780745417,-613.1752423129196,-0.724435981058789,True,0.09551229504638188,0.9958025630208881,0.2762742298197804,0.0006527775923854098
GPyTorch-BBMM-MKL,gpt-cpu,4000,ok,1.8513186173513532,2.305656765587628,0.9739560484886169,,28.21763576194644,1558.7963975842822,-0.27690217356626873,True,0.04213362056901217,0.9991831859815954,0.15624307241027258,0.0002436250329024222
GPyTorch-BBMM-MKL,gpt-cpu,8000,ok,11.11249076668173,11.83433263655752,4.987726858817041,,31.777927609160542,8875.643112783857,0.164022774566429,True,0.0216728011854069,0.9997838796228171,0.10949588717362099,0.000401568397673822
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,250,ok,0.0045159729197621346,0.004481530748307705,0.00712285190820694,,0.09053732827305794,-317.24085440263946,-1.2703625081881866,True,0.47726526995452423,0.8951942071882522,5.247052513368544e-09,1.4595514908585375e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,500,ok,0.005226855166256428,0.006687012501060963,0.009526324458420277,,0.13777426816523075,-463.22198276646003,-0.9918444558788645,True,0.3401809770292285,0.9467541614405262,9.371726605422736e-09,9.542382507956298e-09
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,1000,ok,0.007035716436803341,0.0133180171251297,0.01545104943215847,,0.18739779200404882,-512.8573719004129,-0.7274707938319803,True,0.2111000403787627,0.9794958270917652,1.706234388620942e-08,1.5707969762822597e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,2000,ok,0.011896728537976742,0.0452120890840888,0.03441635798662901,,0.4712692052125931,-60.62685463824505,-0.4481605436841395,True,0.09552206945051256,0.9958017038740185,3.598244308022913e-08,2.0708534084897256e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,4000,ok,0.05180692207068205,0.29409888200461864,0.1566447475925088,,2.569003690034151,2183.768340296161,-0.12066065994186523,True,0.04214301809856856,0.9991828215747482,8.673230286149191e-08,4.075988020673898e-08
GPyTorch-Cholesky-CUDA,gpt-chol-cuda,8000,ok,0.25847498420625925,2.0812279703095555,0.9407403031364083,,16.679577751085162,9751.608223848087,0.27352037796497347,True,0.021679660561625447,0.999783742798273,2.4829059225339736e-07,5.24267783376909e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,250,ok,0.007052592001855373,0.029703138396143913,0.03380348440259695,,0.655054627917707,-317.24085440263946,-1.2703625081881866,True,0.4772652699545242,0.8951942071882522,5.247052513368544e-09,1.4595513854268704e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,500,ok,0.013298284262418747,0.04548158589750528,0.034818241372704506,,0.7009973311796784,-463.22198276646,-0.9918444558788644,True,0.34018097702922834,0.9467541614405263,9.371726491735898e-09,9.542384315356302e-09
GPyTorch-Cholesky-MKL,gpt-chol-cpu,1000,ok,0.015276831574738026,0.06109525077044964,0.04537175875157118,,0.9247150756418705,-512.857371900413,-0.7274707938319804,True,0.21110004037876276,0.9794958270917652,1.7062343999896256e-08,1.5707970967755935e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,2000,ok,0.04539063852280378,0.10447041690349579,0.12707595992833376,,1.9342995379120111,-60.62685463824505,-0.4481605436841396,True,0.0955220694505125,0.9958017038740185,3.598244308022913e-08,2.0708535741680595e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,4000,ok,0.2440240317955613,0.8777916254475713,0.49918901454657316,,10.118107117712498,2183.768340296163,-0.12066065994186477,True,0.04214301809856871,0.9991828215747482,8.673230240674457e-08,4.0759883821539e-08
GPyTorch-Cholesky-MKL,gpt-chol-cpu,8000,ok,1.3760495847091079,3.436680139042437,2.2048272071406245,,24.23843459226191,9751.60822384808,0.27352037796497236,True,0.021679660561626464,0.999783742798273,2.4829059316289205e-07,5.2426789125609685e-08
